"nav-link href","gallery-information","badge","nav-link","listing-location","currency","price","bed","bath","listing-floorarea","listing-floorarea 2","listing-features","listing-property-type 2","listing-property-type 3","listing-recency","name","hidden-sm href","hidden-sm href 2","listing-agent-phone-number","featured-action href","badge-label","lazy src"
"https://www.ddproperty.com/property/life-sukhumvit-65-%E0%B9%84%E0%B8%A5%E0%B8%9F%E0%B9%8C-%E0%B9%81%E0%B8%AD%E0%B8%97-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-65-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10212126","6","","Life @ Sukhumvit 65 : ไลฟ์ แอท สุขุมวิท 65, กรุงเทพ","ถนนสุขุมวิท แขวงพระโขนงเหนือ เขตวัฒนา กรุงเทพมหานคร, พระโขนงเหนือ, วัฒนา, กรุงเทพ","฿","4,500,000","1","1","42 ตร.ม.","฿107,143 / ตารางเมตร","4 นาที (310 ม.) ถึง E8 BTS พระโขนง","ขายขาด","ปีที่สร้างเสร็จ: 2009","1 วัน","Living condo","https://www.ddproperty.com/property/life-sukhumvit-65-%E0%B9%84%E0%B8%A5%E0%B8%9F%E0%B9%8C-%E0%B9%81%E0%B8%AD%E0%B8%97-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-65-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10212126#contact-agent","tel:+66864459663","+66 86 445 9663","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/253?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/dcondo-bliss-sriracha-%E0%B8%94%E0%B8%B5%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%9A%E0%B8%A5%E0%B8%B4%E0%B8%8B-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%B2-%E0%B8%8A%E0%B8%A5%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-10767836","42","LiveTour","Dcondo Bliss Sriracha : ดีคอนโด บลิซ ศรีราชา, ชลบุรี","98 ถนนสุขุมวิท, ศรีราชา, ศรีราชา, ชลบุรี","฿","2,400,000","","","30 ตร.ม.","฿81,301 / ตารางเมตร","","ขายขาด","ปีที่สร้างเสร็จ: 2020","1 วัน","จุรีพร จงจิตต์เวชกุล","https://www.ddproperty.com/property/dcondo-bliss-sriracha-%E0%B8%94%E0%B8%B5%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B8%9A%E0%B8%A5%E0%B8%B4%E0%B8%8B-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%B2-%E0%B8%8A%E0%B8%A5%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-10767836#contact-agent","tel:+66944299899","+66 94 429 9899","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/253?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B8%9E%E0%B8%A5%E0%B8%B1%E0%B8%AA%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%94%E0%B8%AD%E0%B8%81-5-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-10627925","21","LiveTour","วันพลัสสวนดอก 5, เชียงใหม่","สุเทพ, เมืองเชียงใหม่, เชียงใหม่","฿","3,590,000","1","1","43 ตร.ม.","฿83,488 / ตารางเมตร","","ขายขาด","","1 วัน","Natthapon Koafun","https://www.ddproperty.com/property/%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B8%9E%E0%B8%A5%E0%B8%B1%E0%B8%AA%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%94%E0%B8%AD%E0%B8%81-5-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-10627925#contact-agent","tel:+66805005042","+66 80 500 5042","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/254?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","",""
"https://www.ddproperty.com/property/life-sukhumvit-65-%E0%B9%84%E0%B8%A5%E0%B8%9F%E0%B9%8C-%E0%B9%81%E0%B8%AD%E0%B8%97-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-65-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10194395","8","","Life @ Sukhumvit 65 : ไลฟ์ แอท สุขุมวิท 65, กรุงเทพ","ถนนสุขุมวิท แขวงพระโขนงเหนือ เขตวัฒนา กรุงเทพมหานคร, พระโขนงเหนือ, วัฒนา, กรุงเทพ","฿","4,500,000","1","1","41 ตร.ม.","฿109,836 / ตารางเมตร","4 นาที (310 ม.) ถึง E8 BTS พระโขนง","ขายขาด","ปีที่สร้างเสร็จ: 2009","1 วัน","Living condo","https://www.ddproperty.com/property/life-sukhumvit-65-%E0%B9%84%E0%B8%A5%E0%B8%9F%E0%B9%8C-%E0%B9%81%E0%B8%AD%E0%B8%97-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-65-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10194395#contact-agent","tel:+66864459663","+66 86 445 9663","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/254?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ",""
"https://www.ddproperty.com/property/hallmark-%E0%B9%81%E0%B8%88%E0%B9%89%E0%B8%87%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B0-%E0%B8%AE%E0%B8%AD%E0%B8%A5%E0%B8%A5%E0%B9%8C%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84-%E0%B9%81%E0%B8%88%E0%B9%89%E0%B8%87%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B0-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-10724511","9","","HALLMARK แจ้งวัฒนะ (ฮอลล์มาร์ค แจ้งวัฒนะ), นนทบุรี","- ถนนแจ้งวัฒนะ, ปากเกร็ด, ปากเกร็ด, นนทบุรี","฿","2,100,000","1","1","34 ตร.ม.","฿61,765 / ตารางเมตร","","ขายขาด","ปีที่สร้างเสร็จ: 2016","1 วัน","Living Real Estates","https://www.ddproperty.com/property/hallmark-%E0%B9%81%E0%B8%88%E0%B9%89%E0%B8%87%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B0-%E0%B8%AE%E0%B8%AD%E0%B8%A5%E0%B8%A5%E0%B9%8C%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84-%E0%B9%81%E0%B8%88%E0%B9%89%E0%B8%87%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B0-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-10724511#contact-agent","tel:+66968314696","+66 96 831 4696","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/254?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ",""
"https://www.ddproperty.com/property/plum-condo-central-station-phase-1-%E0%B8%9E%E0%B8%A5%E0%B8%B1%E0%B8%A1%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%A5-%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-%E0%B9%80%E0%B8%9F%E0%B8%AA-1-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-10683139","6","","Plum Condo Central Station Phase 1 : พลัมคอนโด เซ็นทรัล สเตชั่น เฟส 1, นนทบุรี","เสาธงหิน, บางใหญ่, นนทบุรี","฿","1,750,000","1","1","24 ตร.ม.","฿71,751 / ตารางเมตร","","ขายขาด","","1 วัน","คุณ ปัญญพิมพ์ (พิมพ์)","https://www.ddproperty.com/property/plum-condo-central-station-phase-1-%E0%B8%9E%E0%B8%A5%E0%B8%B1%E0%B8%A1%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%A5-%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-%E0%B9%80%E0%B8%9F%E0%B8%AA-1-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-10683139#contact-agent","tel:+66659417197","+66 65 941 7197","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/254?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/the-tree-bang-po-station-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B8%97%E0%B8%A3%E0%B8%B5-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%82%E0%B8%9E-%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10691598","30 1","LiveTour","The Tree Bang Po Station : เดอะ ทรี บางโพ สเตชั่น, กรุงเทพ","ถนนประชาราษฎร์ สาย 1, บางซื่อ, บางซื่อ, กรุงเทพ","฿","4,600,000","2","2","60 ตร.ม.","฿76,667 / ตารางเมตร","3 นาที (230 ม.) ถึง BL09 MRT บางโพ","ขายขาด","ปีที่สร้างเสร็จ: 2013","1 วัน","Dumrongchai Wongpiya","https://www.ddproperty.com/property/the-tree-bang-po-station-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B8%97%E0%B8%A3%E0%B8%B5-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%82%E0%B8%9E-%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10691598#contact-agent","tel:+66809737711","+66 80 973 7711","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/254?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/life-sathorn-10-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10598848","12","LiveTour","Life @ Sathorn 10, กรุงเทพ","48 ซอยสาทร 10 ถนนสาทร, สีลม, บางรัก, กรุงเทพ","฿","4,700,000","1","1","37 ตร.ม.","฿127,027 / ตารางเมตร","3 นาที (200 ม.) ถึง S4 BTS เซนต์หลุยส์","ขายขาด","ปีที่สร้างเสร็จ: 2010","1 วัน","Peera Jeamthavorn","https://www.ddproperty.com/property/life-sathorn-10-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10598848#contact-agent","tel:+66821484154","+66 82 148 4154","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/254?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B9%80%E0%B8%84%E0%B8%AB%E0%B8%B0%E0%B9%80%E0%B8%AD%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%AD%E0%B8%B2%E0%B8%97%E0%B8%A3%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%81%E0%B8%B9%E0%B9%89-2-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-10683193","10","","คอนโด เคหะเอื้ออาทรนนทบุรี วัดกู้ 2, นนทบุรี","ปากเกร็ด, ปากเกร็ด, นนทบุรี","฿","399,000","1","1","24 ตร.ม.","฿16,793 / ตารางเมตร","","ขายขาด","","1 วัน","คุณ อนาคต (อนาคต)","https://www.ddproperty.com/property/%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B9%80%E0%B8%84%E0%B8%AB%E0%B8%B0%E0%B9%80%E0%B8%AD%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%AD%E0%B8%B2%E0%B8%97%E0%B8%A3%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%81%E0%B8%B9%E0%B9%89-2-%E0%B8%99%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-%E0%B8%82%E0%B8%B2%E0%B8%A2-10683193#contact-agent","tel:+66645162944","+66 64 516 2944","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/254?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/centric-scene-sukhumvit-64-%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B4%E0%B8%84-%E0%B8%8B%E0%B8%B5%E0%B8%99-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-64-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10643020","6","","Centric Scene Sukhumvit 64 : เซ็นทริค ซีน สุขุมวิท 64, กรุงเทพ","- ซอยสุขุมวิท 64, บางนา, บางนา, กรุงเทพ","฿","2,890,000","1","1","32 ตร.ม.","฿90,312 / ตารางเมตร","6 นาที (480 ม.) ถึง E12 BTS อุดมสุข","ขายขาด","ปีที่สร้างเสร็จ: 2009","1 วัน","LINE ID : @livingcondo","https://www.ddproperty.com/property/centric-scene-sukhumvit-64-%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B4%E0%B8%84-%E0%B8%8B%E0%B8%B5%E0%B8%99-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B8%A7%E0%B8%B4%E0%B8%97-64-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10643020#contact-agent","tel:+66864459663","+66 86 445 9663","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/254?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/the-line-asoke-ratchada-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B9%84%E0%B8%A5%E0%B8%99%E0%B9%8C-%E0%B8%AD%E0%B9%82%E0%B8%A8%E0%B8%81-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10767827","17","LiveTour","The Line Asoke-Ratchada : เดอะ ไลน์ อโศก - รัชดา, กรุงเทพ","ถนนดินแดง, ดินแดง, ดินแดง, กรุงเทพ","฿","4,350,000","1","1","28 ตร.ม.","฿155,357 / ตารางเมตร","4 นาที (290 ม.) ถึง BL20 MRT พระราม 9","ขายขาด","ปีที่สร้างเสร็จ: 2019","1 วัน","ธกฤต ฉัตรอินแก้ว","https://www.ddproperty.com/property/the-line-asoke-ratchada-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0-%E0%B9%84%E0%B8%A5%E0%B8%99%E0%B9%8C-%E0%B8%AD%E0%B9%82%E0%B8%A8%E0%B8%81-%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%94%E0%B8%B2-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10767827#contact-agent","tel:+66836555919","+66 83 655 5919","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/254?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/%E0%B8%AA%E0%B8%B5%E0%B8%A5%E0%B8%A1-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10598837","21","","สีลม คอนโดมิเนียม, กรุงเทพ","ซอย 2 สีลม, สีลม, บางรัก, กรุงเทพ","฿","5,500,000","1","1","36 ตร.ม.","฿152,778 / ตารางเมตร","2 นาที (140 ม.) ถึง S2 BTS ศาลาแดง","ปีที่สร้างเสร็จ: 2014","","1 วัน","Bangkok Smile Property","https://www.ddproperty.com/property/%E0%B8%AA%E0%B8%B5%E0%B8%A5%E0%B8%A1-%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-10598837#contact-agent","tel:+66865622596","+66 86 562 2596","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/254?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/siamese-nang-linchee-%E0%B9%84%E0%B8%8B%E0%B8%A1%E0%B8%B4%E0%B8%AA-%E0%B8%99%E0%B8%B2%E0%B8%87%E0%B8%A5%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%88%E0%B8%B5%E0%B9%88-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-8407097","14","LiveTour","Siamese Nang Linchee (ไซมิส นางลิ้นจี่), กรุงเทพ","- ถนนพระราม 3, ช่องนนทรี, ยานนาวา, กรุงเทพ","฿","3,500,000","1","1","35 ตร.ม.","฿100,000 / ตารางเมตร","6 นาที (480 ม.) ถึง B5 BRT นราราม 3","ขายขาด","ปีที่สร้างเสร็จ: 2013","1 วัน","Dumrongchai Wongpiya","https://www.ddproperty.com/property/siamese-nang-linchee-%E0%B9%84%E0%B8%8B%E0%B8%A1%E0%B8%B4%E0%B8%AA-%E0%B8%99%E0%B8%B2%E0%B8%87%E0%B8%A5%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%88%E0%B8%B5%E0%B9%88-%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%82%E0%B8%B2%E0%B8%A2-8407097#contact-agent","tel:+66809737711","+66 80 973 7711","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/254?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"https://www.ddproperty.com/property/dcondo-campus-resort-bangna-%E0%B8%94%E0%B8%B5%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B9%81%E0%B8%84%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%AA-%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2-%E0%B8%AA%E0%B8%A1%E0%B8%B8%E0%B8%97%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3-%E0%B8%82%E0%B8%B2%E0%B8%A2-10767823","10","LiveTour","Dcondo Campus Resort Bangna : ดีคอนโด แคมปัส รีสอร์ท บางนา, สมุทรปราการ","ซอยเอแบคบางนา ถนนบางนา-ตราด กม. 26, บางบ่อ, บางบ่อ, สมุทรปราการ","฿","1,790,000","1","1","30 ตร.ม.","฿59,134 / ตารางเมตร","","ขายขาด","ปีที่สร้างเสร็จ: 2017","1 วัน","KITICHANASIN REALESTATE CO.LTD","https://www.ddproperty.com/property/dcondo-campus-resort-bangna-%E0%B8%94%E0%B8%B5%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94-%E0%B9%81%E0%B8%84%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%AA-%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2-%E0%B8%AA%E0%B8%A1%E0%B8%B8%E0%B8%97%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3-%E0%B8%82%E0%B8%B2%E0%B8%A2-10767823#contact-agent","tel:+66807811871","+66 80 781 1871","https://www.ddproperty.com/%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2/254?property_type=N&property_type_code%5B0%5D=CONDO#shortlist","เอเจนซี่อสังหาฯ","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
